Area Name,Date,Daily Cases,Mobility % change
"Lincoln, North Carolina",8/20/2020,14,0.58
"Lincoln, North Carolina",8/21/2020,18,0.69
"Lincoln, North Carolina",8/22/2020,17,0.81
"Lincoln, North Carolina",8/23/2020,11,0.37
"Lincoln, North Carolina",8/24/2020,17,0.51
"Lincoln, North Carolina",8/25/2020,12,0.48
"Lincoln, North Carolina",8/26/2020,8,0.63
"Lincoln, North Carolina",8/27/2020,17,0.64
"Lincoln, North Carolina",8/28/2020,10,0.78
"Lincoln, North Carolina",8/29/2020,17,0.64
"Lincoln, North Carolina",8/30/2020,10,0.3
"Lincoln, North Carolina",8/31/2020,2,0.42
"Lincoln, North Carolina",9/1/2020,23,0.6
"Lincoln, North Carolina",9/2/2020,7,0.59
"Lincoln, North Carolina",9/3/2020,22,0.73
"Lincoln, North Carolina",9/4/2020,22,0.99
"Lincoln, North Carolina",9/5/2020,12,0.77
"Lincoln, North Carolina",9/6/2020,23,0.44
"Lincoln, North Carolina",9/7/2020,11,0.39
"Lincoln, North Carolina",9/8/2020,10,0.54
"Lincoln, North Carolina",9/9/2020,,0.59
"Lincoln, North Carolina",9/10/2020,,0.63
"Lincoln, North Carolina",9/11/2020,,0.79
"Lincoln, North Carolina",9/12/2020,,0.59
"Lincoln, North Carolina",9/13/2020,,0.28
"Loiza, Puerto Rico",5/5/2020,6,
"Loiza, Puerto Rico",5/6/2020,0,
"Loiza, Puerto Rico",5/7/2020,0,
"Loiza, Puerto Rico",5/8/2020,0,
"Loiza, Puerto Rico",5/9/2020,0,
"Loiza, Puerto Rico",5/10/2020,1,
"Loiza, Puerto Rico",5/11/2020,0,
"Loiza, Puerto Rico",5/12/2020,0,
"Loiza, Puerto Rico",5/13/2020,0,
"Loiza, Puerto Rico",5/14/2020,0,
"Loiza, Puerto Rico",5/15/2020,0,
"Loiza, Puerto Rico",5/16/2020,0,
"Loiza, Puerto Rico",5/17/2020,0,
"Loiza, Puerto Rico",5/18/2020,0,
"Loiza, Puerto Rico",5/19/2020,0,
"Loiza, Puerto Rico",5/20/2020,0,
"Loiza, Puerto Rico",5/21/2020,0,
"Loiza, Puerto Rico",5/22/2020,0,
"Loiza, Puerto Rico",5/23/2020,0,
"Loiza, Puerto Rico",5/24/2020,3,
"Loiza, Puerto Rico",5/25/2020,0,
"Loiza, Puerto Rico",5/26/2020,0,
"Loiza, Puerto Rico",5/27/2020,1,
"Loiza, Puerto Rico",5/28/2020,1,
"Loiza, Puerto Rico",5/29/2020,1,
"Loiza, Puerto Rico",5/30/2020,3,
"Loiza, Puerto Rico",5/31/2020,4,
"Loiza, Puerto Rico",6/1/2020,0,
"Loiza, Puerto Rico",6/2/2020,2,
"Loiza, Puerto Rico",6/3/2020,0,
"Loiza, Puerto Rico",6/4/2020,9,
"Loiza, Puerto Rico",6/5/2020,0,
"Loiza, Puerto Rico",6/6/2020,2,
"Loiza, Puerto Rico",6/7/2020,0,
"Loiza, Puerto Rico",6/8/2020,3,
"Loiza, Puerto Rico",6/9/2020,4,
"Loiza, Puerto Rico",6/10/2020,0,
"Loiza, Puerto Rico",6/11/2020,0,
"Loiza, Puerto Rico",6/12/2020,0,
"Loiza, Puerto Rico",6/13/2020,0,
"Loiza, Puerto Rico",6/14/2020,0,
"Loiza, Puerto Rico",6/15/2020,0,
"Loiza, Puerto Rico",6/16/2020,0,
"Loiza, Puerto Rico",6/17/2020,0,
"Loiza, Puerto Rico",6/18/2020,0,
"Loiza, Puerto Rico",6/19/2020,0,
"Loiza, Puerto Rico",6/20/2020,0,
"Loiza, Puerto Rico",6/21/2020,0,
"Loiza, Puerto Rico",6/22/2020,0,
"Loiza, Puerto Rico",6/23/2020,0,
"Loiza, Puerto Rico",6/24/2020,0,
"Loiza, Puerto Rico",6/25/2020,8,
"Loiza, Puerto Rico",6/26/2020,0,
"Loiza, Puerto Rico",6/27/2020,0,
"Loiza, Puerto Rico",6/28/2020,0,
"Loiza, Puerto Rico",6/29/2020,2,
"Loiza, Puerto Rico",6/30/2020,0,
"Loiza, Puerto Rico",7/1/2020,0,
"Loiza, Puerto Rico",7/2/2020,0,
"Loiza, Puerto Rico",7/3/2020,1,
"Loiza, Puerto Rico",7/4/2020,0,
"Loiza, Puerto Rico",7/5/2020,1,
"Loiza, Puerto Rico",7/6/2020,1,
"Loiza, Puerto Rico",7/7/2020,0,
"Loiza, Puerto Rico",7/8/2020,0,
"Loiza, Puerto Rico",7/9/2020,0,
"Loiza, Puerto Rico",7/10/2020,0,
"Loiza, Puerto Rico",7/11/2020,0,
"Loiza, Puerto Rico",7/12/2020,2,
"Loiza, Puerto Rico",7/13/2020,1,
"Loiza, Puerto Rico",7/14/2020,0,
"Loiza, Puerto Rico",7/15/2020,0,
"Loiza, Puerto Rico",7/16/2020,0,
"Loiza, Puerto Rico",7/17/2020,2,
"Loiza, Puerto Rico",7/18/2020,3,
"Loiza, Puerto Rico",7/19/2020,2,
"Loiza, Puerto Rico",7/20/2020,1,
"Loiza, Puerto Rico",7/21/2020,1,
"Loiza, Puerto Rico",7/22/2020,0,
"Loiza, Puerto Rico",7/23/2020,0,
"Loiza, Puerto Rico",7/24/2020,2,
"Loiza, Puerto Rico",7/25/2020,2,
"Loiza, Puerto Rico",7/26/2020,2,
"Loiza, Puerto Rico",7/27/2020,1,
"Loiza, Puerto Rico",7/28/2020,1,
"Loiza, Puerto Rico",7/29/2020,1,
"Loiza, Puerto Rico",7/30/2020,2,
"Loiza, Puerto Rico",7/31/2020,1,
"Loiza, Puerto Rico",8/1/2020,11,
"Loiza, Puerto Rico",8/2/2020,6,
"Loiza, Puerto Rico",8/3/2020,4,
"Loiza, Puerto Rico",8/4/2020,4,
"Loiza, Puerto Rico",8/5/2020,6,
"Loiza, Puerto Rico",8/6/2020,2,
"Loiza, Puerto Rico",8/7/2020,7,
"Loiza, Puerto Rico",8/8/2020,5,
"Loiza, Puerto Rico",8/9/2020,2,
"Loiza, Puerto Rico",8/10/2020,11,
"Loiza, Puerto Rico",8/11/2020,1,
"Loiza, Puerto Rico",8/12/2020,0,
"Loiza, Puerto Rico",8/13/2020,4,
"Loiza, Puerto Rico",8/14/2020,4,
"Loiza, Puerto Rico",8/15/2020,7,
"Loiza, Puerto Rico",8/16/2020,2,
"Loiza, Puerto Rico",8/17/2020,3,
"Loiza, Puerto Rico",8/18/2020,8,
"Loiza, Puerto Rico",8/19/2020,1,
"Loiza, Puerto Rico",8/20/2020,2,
"Loiza, Puerto Rico",8/21/2020,1,
"Loiza, Puerto Rico",8/22/2020,1,
"Loiza, Puerto Rico",8/23/2020,0,
"Loiza, Puerto Rico",8/24/2020,1,
"Loiza, Puerto Rico",8/25/2020,1,
"Loiza, Puerto Rico",8/26/2020,0,
"Loiza, Puerto Rico",8/27/2020,5,
"Loiza, Puerto Rico",8/28/2020,2,
"Loiza, Puerto Rico",8/29/2020,2,
"Loiza, Puerto Rico",8/30/2020,1,
"Loiza, Puerto Rico",8/31/2020,2,
"Loiza, Puerto Rico",9/1/2020,3,
"Loiza, Puerto Rico",9/2/2020,4,
"Loiza, Puerto Rico",9/3/2020,1,
"Loiza, Puerto Rico",9/4/2020,1,
"Loiza, Puerto Rico",9/5/2020,2,
"Loiza, Puerto Rico",9/6/2020,0,
"Loiza, Puerto Rico",9/7/2020,10,
"Loiza, Puerto Rico",9/8/2020,2,
"Madera, California",3/7/2020,1,0.34
"Madera, California",3/8/2020,0,0.08
"Madera, California",3/9/2020,0,0.04
"Madera, California",3/10/2020,0,0.02
"Madera, California",3/11/2020,0,0.01
"Madera, California",3/12/2020,0,0.14
"Madera, California",3/13/2020,0,0.2
"Madera, California",3/14/2020,0,0.09
"Madera, California",3/15/2020,0,-0.17
"Madera, California",3/16/2020,0,-0.1
"Madera, California",3/17/2020,0,-0.15
"Madera, California",3/18/2020,0,-0.14
"Madera, California",3/19/2020,2,-0.2
"Madera, California",3/20/2020,0,-0.17
"Madera, California",3/21/2020,0,-0.36
"Madera, California",3/22/2020,0,-0.44
"Madera, California",3/23/2020,3,-0.35
"Madera, California",3/24/2020,0,-0.36
"Madera, California",3/25/2020,1,-0.34
"Madera, California",3/26/2020,0,-0.34
"Madera, California",3/27/2020,4,-0.25
"Madera, California",3/28/2020,4,-0.36
"Madera, California",3/29/2020,3,-0.44
"Madera, California",3/30/2020,3,-0.29
"Madera, California",3/31/2020,2,-0.3
"Madera, California",4/1/2020,0,-0.33
"Madera, California",4/2/2020,5,-0.29
"Madera, California",4/3/2020,0,-0.24
"Madera, California",4/4/2020,2,-0.33
"Madera, California",4/5/2020,0,-0.53
"Madera, California",4/6/2020,0,-0.37
"Madera, California",4/7/2020,0,-0.35
"Madera, California",4/8/2020,0,-0.34
"Madera, California",4/9/2020,0,-0.33
"Madera, California",4/10/2020,2,-0.24
"Madera, California",4/11/2020,0,-0.32
"Madera, California",4/12/2020,1,-0.5
"Madera, California",4/13/2020,0,-0.29
"Madera, California",4/14/2020,0,-0.04
"Madera, California",4/15/2020,0,-0.23
"Madera, California",4/16/2020,0,-0.18
"Madera, California",4/17/2020,0,-0.16
"Madera, California",4/18/2020,1,-0.25
"Madera, California",4/19/2020,0,-0.32
"Madera, California",4/20/2020,2,-0.23
"Madera, California",4/21/2020,0,-0.23
"Madera, California",4/22/2020,0,-0.21
"Madera, California",4/23/2020,3,-0.17
"Madera, California",4/24/2020,0,-0.08
"Madera, California",4/25/2020,1,-0.14
"Madera, California",4/26/2020,1,-0.21
"Madera, California",4/27/2020,3,-0.15
"Madera, California",4/28/2020,1,-0.13
"Madera, California",4/29/2020,1,-0.17
"Madera, California",4/30/2020,0,-0.05
"Madera, California",5/1/2020,0,0.03
"Madera, California",5/2/2020,5,-0.01
"Madera, California",5/3/2020,0,-0.12
"Madera, California",5/4/2020,3,-0.08
"Madera, California",5/5/2020,0,0.03
"Madera, California",5/6/2020,1,-0.05
"Madera, California",5/7/2020,7,-0.01
"Madera, California",5/8/2020,4,0.14
"Madera, California",5/9/2020,1,0.12
"Madera, California",5/10/2020,0,-0.12
"Madera, California",5/11/2020,0,
"Madera, California",5/12/2020,2,
"Madera, California",5/13/2020,0,0.02
"Madera, California",5/14/2020,0,0.06
"Madera, California",5/15/2020,1,0.27
"Madera, California",5/16/2020,1,0.25
"Madera, California",5/17/2020,0,0.07
"Madera, California",5/18/2020,7,0.04
"Madera, California",5/19/2020,3,0.04
"Madera, California",5/20/2020,1,0.13
"Madera, California",5/21/2020,1,0.21
"Madera, California",5/22/2020,0,0.46
"Madera, California",5/23/2020,1,0.5
"Madera, California",5/24/2020,0,0.31
"Madera, California",5/25/2020,1,0.27
"Madera, California",5/26/2020,5,0.2
"Madera, California",5/27/2020,4,0.24
"Madera, California",5/28/2020,4,0.27
"Madera, California",5/29/2020,6,0.4
"Madera, California",5/30/2020,0,0.47
"Madera, California",5/31/2020,2,0.18
"Madera, California",6/1/2020,8,0.2
"Madera, California",6/2/2020,3,0.22
"Madera, California",6/3/2020,12,0.26
"Madera, California",6/4/2020,12,0.28
"Madera, California",6/5/2020,14,0.57
"Madera, California",6/6/2020,8,0.53
"Madera, California",6/7/2020,0,0.3
"Madera, California",6/8/2020,9,0.4
"Madera, California",6/9/2020,2,0.48
"Madera, California",6/10/2020,4,0.37
"Madera, California",6/11/2020,10,0.42
"Madera, California",6/12/2020,10,0.67
"Madera, California",6/13/2020,0,0.71
"Madera, California",6/14/2020,5,0.53
"Madera, California",6/15/2020,23,0.51
"Madera, California",6/16/2020,24,0.42
"Madera, California",6/17/2020,25,0.43
"Madera, California",6/18/2020,20,0.54
"Madera, California",6/19/2020,19,0.84
"Madera, California",6/20/2020,0,0.75
"Madera, California",6/21/2020,7,0.51
"Madera, California",6/22/2020,13,0.51
"Madera, California",6/23/2020,25,0.46
"Madera, California",6/24/2020,11,0.54
"Madera, California",6/25/2020,13,0.56
"Madera, California",6/26/2020,32,0.84
"Madera, California",6/27/2020,0,0.88
"Madera, California",6/28/2020,12,0.65
"Madera, California",6/29/2020,61,0.56
"Madera, California",6/30/2020,31,0.64
"Madera, California",7/1/2020,22,0.56
"Madera, California",7/2/2020,25,0.74
"Madera, California",7/3/2020,12,0.88
"Madera, California",7/4/2020,0,0.42
"Madera, California",7/5/2020,0,0.6
"Madera, California",7/6/2020,135,0.52
"Madera, California",7/7/2020,71,0.45
"Madera, California",7/8/2020,73,0.89
"Madera, California",7/9/2020,0,0.63
"Madera, California",7/10/2020,36,0.82
"Madera, California",7/11/2020,21,0.76
"Madera, California",7/12/2020,74,0.58
"Madera, California",7/13/2020,37,0.56
"Madera, California",7/14/2020,34,0.51
"Madera, California",7/15/2020,59,0.52
"Madera, California",7/16/2020,29,0.6
"Madera, California",7/17/2020,45,0.89
"Madera, California",7/18/2020,22,0.81
"Madera, California",7/19/2020,46,0.62
"Madera, California",7/20/2020,191,0.53
"Madera, California",7/21/2020,0,0.55
"Madera, California",7/22/2020,79,0.56
"Madera, California",7/23/2020,69,0.65
"Madera, California",7/24/2020,60,0.91
"Madera, California",7/25/2020,20,0.86
"Madera, California",7/26/2020,45,0.66
"Madera, California",7/27/2020,20,0.61
"Madera, California",7/28/2020,97,0.55
"Madera, California",7/29/2020,48,0.59
"Madera, California",7/30/2020,52,0.64
"Madera, California",7/31/2020,66,1.05
"Madera, California",8/1/2020,29,0.91
"Madera, California",8/2/2020,67,0.84
"Madera, California",8/3/2020,20,0.7
"Madera, California",8/4/2020,20,0.75
"Madera, California",8/5/2020,18,0.65
"Madera, California",8/6/2020,106,0.74
"Madera, California",8/7/2020,35,0.97
"Madera, California",8/8/2020,0,0.83
"Madera, California",8/9/2020,0,0.7
"Madera, California",8/10/2020,161,0.67
"Madera, California",8/11/2020,0,0.62
"Madera, California",8/12/2020,296,0.55
"Madera, California",8/13/2020,94,0.7
"Madera, California",8/14/2020,71,0.95
"Madera, California",8/15/2020,0,0.81
"Madera, California",8/16/2020,26,0.66
"Madera, California",8/17/2020,179,0.57
"Madera, California",8/18/2020,67,0.55
"Madera, California",8/19/2020,40,0.62
"Madera, California",8/20/2020,42,0.54
"Madera, California",8/21/2020,61,0.91
"Madera, California",8/22/2020,0,0.73
"Madera, California",8/23/2020,0,0.5
"Madera, California",8/24/2020,145,0.51
"Madera, California",8/25/2020,25,0.39
"Madera, California",8/26/2020,42,0.46
"Madera, California",8/27/2020,0,0.54
"Madera, California",8/28/2020,123,0.84
"Madera, California",8/29/2020,0,0.73
"Madera, California",8/30/2020,0,0.61
"Madera, California",8/31/2020,109,0.45
"Madera, California",9/1/2020,53,0.54
"Madera, California",9/2/2020,40,0.55
"Madera, California",9/3/2020,13,0.61
"Madera, California",9/4/2020,64,1.16
"Madera, California",9/5/2020,0,1.23
"Madera, California",9/6/2020,0,1.14
"Madera, California",9/7/2020,0,0.76
"Madera, California",9/8/2020,72,0.51
"Madera, California",9/9/2020,,0.37
"Madera, California",9/10/2020,,0.41
"Madera, California",9/11/2020,,0.65
"Madera, California",9/12/2020,,0.46
"Madera, California",9/13/2020,,0.18
"Madison, Arkansas",3/7/2020,,0.81
"Madison, Arkansas",3/8/2020,,0.27
"Madison, Arkansas",3/9/2020,,0.17
"Madison, Arkansas",3/10/2020,,0.26
"Madison, Arkansas",3/11/2020,,-0.02
"Madison, Arkansas",3/12/2020,,0.19
"Madison, Arkansas",3/13/2020,,0.26
"Madison, Arkansas",3/14/2020,,0.08
"Madison, Arkansas",3/15/2020,,0.05
"Madison, Arkansas",3/16/2020,,0.01
"Madison, Arkansas",3/17/2020,,-0.07
"Madison, Arkansas",3/18/2020,,-0.03
"Madison, Arkansas",3/19/2020,,-0.19
"Madison, Arkansas",3/20/2020,,-0.13
"Madison, Arkansas",3/21/2020,,0.07
"Madison, Arkansas",3/22/2020,,-0.22
"Madison, Arkansas",3/23/2020,,-0.23
"Madison, Arkansas",3/24/2020,,-0.27
"Madison, Arkansas",3/25/2020,,0.18
"Madison, Arkansas",3/26/2020,,0.53
"Madison, Arkansas",3/27/2020,,0.12
"Madison, Arkansas",3/28/2020,,0.12
"Madison, Arkansas",3/29/2020,,0.29
"Madison, Arkansas",3/30/2020,,-0.37
"Madison, Arkansas",3/31/2020,,-0.3
"Madison, Arkansas",4/1/2020,,-0.29
"Madison, Arkansas",4/2/2020,,-0.2
"Madison, Arkansas",4/3/2020,,-0.33
"Madison, Arkansas",4/4/2020,,-0.22
"Madison, Arkansas",4/5/2020,,-0.16
"Madison, Arkansas",4/6/2020,,-0.39
"Madison, Arkansas",4/7/2020,,-0.25
"Madison, Arkansas",4/8/2020,1,-0.06
"Madison, Arkansas",4/9/2020,0,-0.25
"Madison, Arkansas",4/10/2020,0,-0.09
"Madison, Arkansas",4/11/2020,0,-0.1
"Madison, Arkansas",4/12/2020,0,-0.4
"Madison, Arkansas",4/13/2020,0,-0.4
"Madison, Arkansas",4/14/2020,0,-0.22
"Madison, Arkansas",4/15/2020,0,-0.03
"Madison, Arkansas",4/16/2020,0,-0.17
"Madison, Arkansas",4/17/2020,0,-0.12
"Madison, Arkansas",4/18/2020,0,0.27
"Madison, Arkansas",4/19/2020,0,-0.16
"Madison, Arkansas",4/20/2020,0,-0.04
"Madison, Arkansas",4/21/2020,0,0
"Madison, Arkansas",4/22/2020,0,-0.29
"Madison, Arkansas",4/23/2020,0,-0.08
"Madison, Arkansas",4/24/2020,0,-0.05
"Madison, Arkansas",4/25/2020,0,0.32
"Madison, Arkansas",4/26/2020,0,0.48
"Madison, Arkansas",4/27/2020,0,-0.13
"Madison, Arkansas",4/28/2020,0,-0.05
"Madison, Arkansas",4/29/2020,0,0.05
"Madison, Arkansas",4/30/2020,0,0.28
"Madison, Arkansas",5/1/2020,0,0.38
"Madison, Arkansas",5/2/2020,0,0.82
"Madison, Arkansas",5/3/2020,0,0.11
"Madison, Arkansas",5/4/2020,0,-0.1
"Madison, Arkansas",5/5/2020,0,0.22
"Madison, Arkansas",5/6/2020,0,0.28
"Madison, Arkansas",5/7/2020,0,0.79
"Madison, Arkansas",5/8/2020,0,0.28
"Madison, Arkansas",5/9/2020,0,0.8
"Madison, Arkansas",5/10/2020,0,0.41
"Madison, Arkansas",5/11/2020,0,
"Madison, Arkansas",5/12/2020,0,
"Madison, Arkansas",5/13/2020,0,0.12
"Madison, Arkansas",5/14/2020,0,0.28
"Madison, Arkansas",5/15/2020,0,0.22
"Madison, Arkansas",5/16/2020,0,0.31
"Madison, Arkansas",5/17/2020,0,0.58
"Madison, Arkansas",5/18/2020,0,0.35
"Madison, Arkansas",5/19/2020,1,0.39
"Madison, Arkansas",5/20/2020,0,0.67
"Madison, Arkansas",5/21/2020,0,0.76
"Madison, Arkansas",5/22/2020,1,0.99
"Madison, Arkansas",5/23/2020,0,1.67
"Madison, Arkansas",5/24/2020,0,1.15
"Madison, Arkansas",5/25/2020,2,0.65
"Madison, Arkansas",5/26/2020,1,0.27
"Madison, Arkansas",5/27/2020,0,0.14
"Madison, Arkansas",5/28/2020,0,0.43
"Madison, Arkansas",5/29/2020,7,1.11
"Madison, Arkansas",5/30/2020,9,1.4
"Madison, Arkansas",5/31/2020,1,0.91
"Madison, Arkansas",6/1/2020,0,0.59
"Madison, Arkansas",6/2/2020,6,0.61
"Madison, Arkansas",6/3/2020,1,0.61
"Madison, Arkansas",6/4/2020,4,0.71
"Madison, Arkansas",6/5/2020,9,1.03
"Madison, Arkansas",6/6/2020,7,1.56
"Madison, Arkansas",6/7/2020,4,1.22
"Madison, Arkansas",6/8/2020,0,0.51
"Madison, Arkansas",6/9/2020,3,0.45
"Madison, Arkansas",6/10/2020,1,0.47
"Madison, Arkansas",6/11/2020,9,0.78
"Madison, Arkansas",6/12/2020,32,1.3
"Madison, Arkansas",6/13/2020,8,1.65
"Madison, Arkansas",6/14/2020,4,1.16
"Madison, Arkansas",6/15/2020,8,0.68
"Madison, Arkansas",6/16/2020,3,0.71
"Madison, Arkansas",6/17/2020,6,0.56
"Madison, Arkansas",6/18/2020,0,0.8
"Madison, Arkansas",6/19/2020,9,1.41
"Madison, Arkansas",6/20/2020,5,1.26
"Madison, Arkansas",6/21/2020,4,1.09
"Madison, Arkansas",6/22/2020,8,0.54
"Madison, Arkansas",6/23/2020,8,0.53
"Madison, Arkansas",6/24/2020,1,0.86
"Madison, Arkansas",6/25/2020,5,0.78
"Madison, Arkansas",6/26/2020,6,1.32
"Madison, Arkansas",6/27/2020,1,1.49
"Madison, Arkansas",6/28/2020,13,1.24
"Madison, Arkansas",6/29/2020,2,0.74
"Madison, Arkansas",6/30/2020,2,0.68
"Madison, Arkansas",7/1/2020,2,0.58
"Madison, Arkansas",7/2/2020,3,1
"Madison, Arkansas",7/3/2020,1,1.36
"Madison, Arkansas",7/4/2020,2,0.8
"Madison, Arkansas",7/5/2020,6,1.41
"Madison, Arkansas",7/6/2020,0,0.71
"Madison, Arkansas",7/7/2020,5,0.69
"Madison, Arkansas",7/8/2020,3,0.69
"Madison, Arkansas",7/9/2020,0,0.72
"Madison, Arkansas",7/10/2020,1,1.31
"Madison, Arkansas",7/11/2020,7,1.56
"Madison, Arkansas",7/12/2020,1,1.3
"Madison, Arkansas",7/13/2020,0,0.7
"Madison, Arkansas",7/14/2020,1,0.55
"Madison, Arkansas",7/15/2020,0,0.78
"Madison, Arkansas",7/16/2020,2,0.78
"Madison, Arkansas",7/17/2020,0,1.44
"Madison, Arkansas",7/18/2020,1,1.42
"Madison, Arkansas",7/19/2020,2,1.15
"Madison, Arkansas",7/20/2020,2,0.59
"Madison, Arkansas",7/21/2020,5,0.7
"Madison, Arkansas",7/22/2020,2,0.76
"Madison, Arkansas",7/23/2020,0,1.09
"Madison, Arkansas",7/24/2020,4,1.56
"Madison, Arkansas",7/25/2020,3,1.52
"Madison, Arkansas",7/26/2020,0,1.22
"Madison, Arkansas",7/27/2020,1,0.77
"Madison, Arkansas",7/28/2020,0,0.65
"Madison, Arkansas",7/29/2020,0,0.63
"Madison, Arkansas",7/30/2020,7,0.94
"Madison, Arkansas",7/31/2020,0,1.15
"Madison, Arkansas",8/1/2020,1,1.6
"Madison, Arkansas",8/2/2020,5,0.99
"Madison, Arkansas",8/3/2020,3,0.64
"Madison, Arkansas",8/4/2020,3,0.75
"Madison, Arkansas",8/5/2020,2,0.67
"Madison, Arkansas",8/6/2020,2,0.67
"Madison, Arkansas",8/7/2020,0,1.21
"Madison, Arkansas",8/8/2020,1,1.28
"Madison, Arkansas",8/9/2020,0,1.1
"Madison, Arkansas",8/10/2020,0,0.46
"Madison, Arkansas",8/11/2020,0,0.36
"Madison, Arkansas",8/12/2020,1,0.59
"Madison, Arkansas",8/13/2020,4,0.7
"Madison, Arkansas",8/14/2020,2,1.39
"Madison, Arkansas",8/15/2020,0,1.32
"Madison, Arkansas",8/16/2020,1,1.09
"Madison, Arkansas",8/17/2020,1,0.56
"Madison, Arkansas",8/18/2020,1,0.59
"Madison, Arkansas",8/19/2020,4,0.52
"Madison, Arkansas",8/20/2020,2,0.9
"Madison, Arkansas",8/21/2020,0,1.23
"Madison, Arkansas",8/22/2020,0,1.37
"Madison, Arkansas",8/23/2020,0,0.83
"Madison, Arkansas",8/24/2020,0,0.47
"Madison, Arkansas",8/25/2020,1,0.35
"Madison, Arkansas",8/26/2020,0,0.37
"Madison, Arkansas",8/27/2020,0,0.48
"Madison, Arkansas",8/28/2020,3,1.13
"Madison, Arkansas",8/29/2020,5,0.92
"Madison, Arkansas",8/30/2020,0,0.59
"Madison, Arkansas",8/31/2020,1,0.12
"Madison, Arkansas",9/1/2020,0,0.29
"Madison, Arkansas",9/2/2020,3,0.17
"Madison, Arkansas",9/3/2020,3,0.67
"Madison, Arkansas",9/4/2020,6,1.4
"Madison, Arkansas",9/5/2020,0,1.97
"Madison, Arkansas",9/6/2020,0,1.77
"Madison, Arkansas",9/7/2020,2,1.67
"Madison, Arkansas",9/8/2020,0,0.48
"Madison, Arkansas",9/9/2020,,0.4
"Madison, Arkansas",9/10/2020,,0.57
"Madison, Arkansas",9/11/2020,,0.97
"Madison, Arkansas",9/12/2020,,1.34
"Madison, Arkansas",9/13/2020,,0.88
"Madison, Kentucky",3/7/2020,,0.32
"Madison, Kentucky",3/8/2020,,0.07
"Madison, Kentucky",3/9/2020,,0.04
"Madison, Kentucky",3/10/2020,,-0.02
"Madison, Kentucky",3/11/2020,,-0.04
"Madison, Kentucky",3/12/2020,,0.03
"Madison, Kentucky",3/13/2020,,0.26
"Madison, Kentucky",3/14/2020,,0.03
"Madison, Kentucky",3/15/2020,,-0.12
"Madison, Kentucky",3/16/2020,,-0.06
"Madison, Kentucky",3/17/2020,,-0.18
"Madison, Kentucky",3/18/2020,,-0.15
"Madison, Kentucky",3/19/2020,,-0.15
"Madison, Kentucky",3/20/2020,,-0.11
"Madison, Kentucky",3/21/2020,1,-0.2
"Madison, Kentucky",3/22/2020,1,-0.34
"Madison, Kentucky",3/23/2020,0,-0.28
"Madison, Kentucky",3/24/2020,0,-0.33
"Madison, Kentucky",3/25/2020,1,-0.3
"Madison, Kentucky",3/26/2020,2,-0.23
"Madison, Kentucky",3/27/2020,0,-0.18
"Madison, Kentucky",3/28/2020,2,-0.22
"Madison, Kentucky",3/29/2020,0,-0.37
"Madison, Kentucky",3/30/2020,0,-0.27
"Madison, Kentucky",3/31/2020,2,-0.38
"Madison, Kentucky",4/1/2020,2,-0.33
"Madison, Kentucky",4/2/2020,1,-0.27
"Madison, Kentucky",4/3/2020,0,-0.18
"Madison, Kentucky",4/4/2020,0,-0.26
"Madison, Kentucky",4/5/2020,0,-0.39
"Madison, Kentucky",4/6/2020,0,-0.29
"Madison, Kentucky",4/7/2020,0,-0.29
"Madison, Kentucky",4/8/2020,2,-0.31
"Madison, Kentucky",4/9/2020,0,-0.24
"Madison, Kentucky",4/10/2020,3,-0.19
"Madison, Kentucky",4/11/2020,1,-0.29
"Madison, Kentucky",4/12/2020,1,-0.53
"Madison, Kentucky",4/13/2020,1,-0.33
"Madison, Kentucky",4/14/2020,1,-0.29
"Madison, Kentucky",4/15/2020,0,-0.21
"Madison, Kentucky",4/16/2020,0,-0.17
"Madison, Kentucky",4/17/2020,0,-0.14
"Madison, Kentucky",4/18/2020,0,-0.16
"Madison, Kentucky",4/19/2020,0,-0.29
"Madison, Kentucky",4/20/2020,0,-0.18
"Madison, Kentucky",4/21/2020,0,-0.17
"Madison, Kentucky",4/22/2020,2,-0.14
"Madison, Kentucky",4/23/2020,0,-0.17
"Madison, Kentucky",4/24/2020,3,-0.05
"Madison, Kentucky",4/25/2020,1,-0.13
"Madison, Kentucky",4/26/2020,2,-0.34
"Madison, Kentucky",4/27/2020,0,-0.11
"Madison, Kentucky",4/28/2020,0,-0.1
"Madison, Kentucky",4/29/2020,0,-0.16
"Madison, Kentucky",4/30/2020,0,-0.06
"Madison, Kentucky",5/1/2020,0,0.11
"Madison, Kentucky",5/2/2020,0,0.03
"Madison, Kentucky",5/3/2020,0,-0.17
"Madison, Kentucky",5/4/2020,1,-0.01
"Madison, Kentucky",5/5/2020,1,-0.09
"Madison, Kentucky",5/6/2020,0,-0.05
"Madison, Kentucky",5/7/2020,2,0.08
"Madison, Kentucky",5/8/2020,0,0.22
"Madison, Kentucky",5/9/2020,1,0.12
"Madison, Kentucky",5/10/2020,0,-0.15
"Madison, Kentucky",5/11/2020,0,
"Madison, Kentucky",5/12/2020,1,
"Madison, Kentucky",5/13/2020,0,0.13
"Madison, Kentucky",5/14/2020,6,0.3
"Madison, Kentucky",5/15/2020,1,0.46
"Madison, Kentucky",5/16/2020,1,0.3
"Madison, Kentucky",5/17/2020,0,0.15
"Madison, Kentucky",5/18/2020,6,0.2
"Madison, Kentucky",5/19/2020,1,0.18
"Madison, Kentucky",5/20/2020,0,0.29
